original	selected	orbit_size	selected_index	used_for_strict
O--OOX-----XOOO---XOXXOOXXXOOOXOO-XOXXXOO--OXOOOXO-OO-OXO-O--X--	X--OXXOX---O--X---OOO--XXOXXXXX-XXOXOOX-OXOXOX-O-XXOOXX---XXXXO-	16	8	false
XOOXXXXXOO-OXX-XXXOX--X-O-OXXO--OOOOXXOXOXOXX--XXOXXO-XX--------	OXOXXXO-XXO-XOX-X-XXXXO-OXOOXOO-OO-OOOX-OO-XO---O-O-X-O-OO--OOO-	16	1	false
XOX-OX-O--X-X-XXO-XX--X-O-XOXO--OO-XOO-XXO--O---OO-O-XX-XXXO----	---O--OX-O---OO--O-XX--O--XXO-OXXX-OXO--O---OOOOOXXX---XOXOXXX-O	16	6	false
O-XXX-XO-XO--XOOOOO-OO-O-O-OXXXXXX-OOX-O-X--XOOX--XO-XXXOOOOX-O-	-XXOXOOOOXO-X-OX-XOXXOX-X-XOXO-XOO-OO--XOX---OOXO-XXOOX-O--X-O-O	16	1	false
OXOXOO-OOOXO-XXOOXOXXOXXXOXOXXXX-XXOO-XO--XXX--XXXX-OO-XO-XXXOX-	XXXO--OXOXOXO-O-XOXOOOOOOXOXXO-OX-OOXOXOXOXO--XX-OOOO--OXXOOXOO-	16	2	false
O-OXXO-XOXOOXO-O-XOOXOOXXX-OOX-XO-OXXXOOXOXOX-OOX--O----OXOXOO--	OXOXOO--X--O----XOXOX-OOO-OXXXOOXX-OOX-X-XOOXOOXOXOOXO-OO-OXXO-X	16	11	false
O-OX-XXOXXOXX--O-XXX--X-OO-OX--XOX-OX---XOOXOOOX--X-X--XX-OXXX--	OXX-XO-OO--XXOXX-X--XXX-X--XO-OO---XO-XOXOOOXOOXX--X-X----XXXO-X	16	12	false
O-X----XO-OOO----O-X-OO--OOXO-OXOO-XOX---X---O-XOOO--XX-OOX-X---	--O-O--O-O--XX---OXO-X--O--XX-X----OOOX-OX--X-XOXXOXXX--XX-X--XX	16	14	false
X-O-X-X---OO---X-X-OOXX-X-OOXXO-XO-OX-X-XXO---XXXO-XOOX-XXOXO---	OOXOX---OX-OXXO-OOX---OOOX-XO-O-O-XXOOX--O-XXOO---XX---OO-X-O-O-	16	4	false
OOX-O-OX--X-X-XX---OXXO-OOXXOOO-O--XOXOO-XOOOO-OX-XOXXXOOXOO---O	O---OOXOOXXXOX-XO-OOOOX-OOXOX--O-OOOXXOO-OXXO---XX-X-X--XO-O-XOO	16	4	false
XO-OO-XOOOO-X-X-XX-O-XXOXXXOO-OXXO-XXX---OXOX---XXO----XXXX--X-O	OX-OO-OX-X-X-OOOOXX-O-XXXO-OOXXX--XXX-OX---XOXO-X----OXXO-X--XXX	16	15	false
O-O-XXOXO--O-OX--O-OXXX-OX-XOXXX-OOXXXXO-XO-OO-XX-XXO-OOX-XO--O-	X-XO--O-X-XXO-OO-XO-OO-X-OOXXXXOOX-XOXXX-O-OXXX-O--O-OX-O-O-XXOX	16	13	false
O-OX---O--XO-OOOXXO-OXX-OX-XX-X-X-XXXOOOXOOXXXO-OO-OO-XX--XOX---	X-OXOOX---OO-XX-XOX-OX-OOX-OOOXX--XOOOXO-XO-XO---XOOXXO-XX--X-O-	16	5	false
XXOO-OO-X-OO--XOXOXO--XO-XXXOX-XXOOXOOOXOOXOXXXXOOO-OX-XOOXOX-X-	XXOXO-O-XXX-XO-OXXOXOOOOOXXOXXXO-OOOXO-OOXOX--OXO-XX--OXOOXX-XX-	16	10	false
OO--XXXO---OXOXO--XOX-XOOXXOXXO-XOXXOXOO--OXXO-X-OXOO-XOXOOO-OX-	-XO-OOOXOX-OOXO-X-OXXO--OOXOXXOX-OXXOXXOOX-XOX--OXOXO---OXXX--OO	16	3	false
XOOO--OXXO-XX-O-O--O---X-OOOXO-XX-OXX-O-O-XO--OXOXXX-XOXXO-O-O--	XO-O-O--OXXX-XOXO-XO--OXX-OXX-O--OOOXO-XO--O---XXO-XX-O-XOOO--OX	16	11	false
O-XO-OO---O-OXOXXOOX-XOXXXOOXXOXXX-OX-XXXXX---XX-O-OO-XXXO-OXO--	-XXXXXX--XXXOOOOO---XXXOXO-XX-O-OO-OOX-O--X-OOOXOOXXXO--X-XXXX-O	16	7	false
OX-X--XO--X-O--XXOX-XXOOXOXXX--OOXOXOO-OXOX-OOOXOOO-OOXXXX---O-X	OXOXOO-XOXXOXX-O-XOXOOO----OO--O-XXXOOX-XXXX-O---OX--X-OOOOXXXOX	16	13	false
-O-OOXOOXXX--XXO-XX---OO-OOOOO-OOOXXO-OXO-XOXOOOXXXXXOX-XXO-X---	XXOXX-X-XOO--OOOXX---OO-X-XXXXX-OX-XOOXXXXXOXO-X-OXOOOOO---O-XOO	16	6	false
XOOOX-XXXXX--X--OOOX--OO-O-OOOOOO--OOX-OOOOX--XXX-O-O-OOXXOO-OO-	-XOXXX-OXXO-XX-OX--OX-O--X-XX--OX-OXXO-XXXX--XOXO-X-XXOXOOXX-XOO	16	3	false
OXOXOXOXOXOO-XOOX--X--O-X-XOX-O-OO-XOOOOO-OOXOO---XXOOOOO--OXO--	XO--O-O-OOOOOOO-XX--OOOOO--XOXOXXOXOXOXOOO-X-OX-XX--O---OOXXOO-O	16	2	false
X-XO-X-X--OOX-OXOX-XXOO-XXXOX-X-O-XOXOOXXOX-OXOXO--XO--XOXXX-OO-	-OOO--OOX-XXOXX-X-OX-X-O-XXOOOO-OO-XXOXXO-OOO-XOO-X-OO--XXOXOX-O	16	6	false
O-XXX--X-X---XOOXO-X--OO-OXXOO---OXXO-OXXXXOOOOXXXOXO-XXXOOOXX--	OOO--O-XXOOXXXO-XXOOO--OXOXOOO-OOXXXX--OO-X-X-O--OXX-XX--OOO-XXO	16	7	false
OXXO-XXOXXO------OXX---XOOXXOO-OXOOOO----X-X-OXOOXXOO-OXXO-XXO--	X-OX-XO-O----OX-O--X-X-X---XX-XOX-OOXOXOOXOOX-O-OOXXXOOXXO-XO-XO	16	6	false
OO----OOX-----XXO-X----XXXXXO-OXO--XX-OOOO-XX-XX-OO-XXOXX-X-XO--	O-O-OX---XX-OOXOXX-OO-OOX--OO-XXOOOOX-XOX-O----OO-----OOXX----XX	16	14	false
XXXXX--XXXX-O-XXXXOOOXOXO-XXXOOXXXOOX--XXO--XXO---X-O---X--OO--X	XXXXX--X-XOO-O----XO-X--XOOXXXOOX-OXO--OXXOXO-X-XXX-XO--XXXOXX-X	16	12	false
O-X-XOOOXOO--X--XX-XO-XXOOOXOOO-O--XXO-X-OOXXOOOXOX--OXOOOXX-OO-	XOOXX-OX-XOX-XXXOX-X-XOO--OOOO-OO-XXOO--XO-XXXXXX-OX-XOXX-O-OXX-	16	7	false
OOXOXXX-OOXXOX-XOOXXXX-OOXXOX--OXO-OOXX-XO-XXOXOX-X--X-XXXXXX-O-	OOOOO-X-O-O--O-OOX-OOXOXOX-XXOO-XOOXO--XXXOOOO-XXXOOXO-OXXOXOOO-	16	1	false
X----XOXXOOOOOX-OXOXOXOOOOXXO---XXOXO-OXXO-----OOXXOXOOOOXXX-XO-	-OOX-O-XOO-O-OXOXO---XOX-X-OOOO-XO-XXXO-XX-OXOO-XXOXOXO-OOXXOOXX	16	15	false
O-X-OXOOOOXOXOO-O-XX-XX-XOOOO-XXO-XXXX-OOOOO-OXX-O--X-XXOX-OX---	OOOXOO-O-O-O-OOXXXXOXO---OXOXO-OOX-OX-XXXOX-XO--OOXX-XX-O--XOXX-	16	9	false
O---XXOX---OXXOXOXX-X--XX-XXOX--OOXOXXXO-O----OX-XX-OOXXO-OXOO--	X---OOXO---XOOXOXOO-O--OO-OOXO--XXOXOOOX-X----XO-OO-XXOOX-XOXX--	16	7	false
XO-OXO-XXX--OX-OOXXXO--OXO-OO---O--XX-XXX-X--XXXO-O-X-OXXXOXO--X	XXOXO--XO-O-X-OXX-X--XXXO--XX-XXXO-OO---OXXXO--OXX--OX-OXO-OXO-X	16	11	false
XX-O-X--O-X-X-X---OOXXOX---XXOX-XOOXO-XO-X-XXXOXOX---O-XX-X-X---	---X-X-XX-O---XOXOXXX-X-OX-OXOOX-XOXX---XOXXOO---X-X-X-O--X-O-XX	16	15	false
X-XX-XXOO--OXOOOOX--XOOO--OXOXX-X--XXX-XX-OXOXOOXXOXXXOO--OO-O--	--X-XX--XXOOOXOOXXOXOX-OO-OOO--O-OOXOX--XXXO--OXXXXOX--XXOO-OO-O	16	2	false
OO-X-XO-X-XOO--OOOO-OOOXXOXOO-OX---XO-X--XXXXXOX-XX----OOX--O-X-	-XOO-OX-X-XXOX-OO-X--O---XXXXO-XOX-XOO---OXO-OO-X-XX-OOOXOXO---X	16	12	false
-X-XXOXOOXXOOOOOOOO---OX---XX----O-OOO--XXX-OX---XOXX-OOXXXO----	OOX---O-XOO---O-OO--OX--XO-XOOX-XO-XO-XO-XO--XOXXXO-OXXX-OO--X-X	16	12	false
OXO-O---XOO--XOOOOO-OOX----XO---OOXXXXXXXOO-X-XOO----OX-O--X----	---X-XOXXXO--XXO-OXX-XXX---XO---OOOOOOXXXO-O-XXO-OX----X----O--X	16	12	false
OX-XXOOXX--XO-----O---OXXO-OO-O--OOXO----XO-XXOOO--O-OXOOOXOX-O-	-OO--X-XOXO-OO-O-OX----OX-XOO-OXOO-XO-XXX-OO-O--O-XOO--XOO--X-XO	16	6	false
OX-OX-XOOOO--OXOOOXXOXXO-XOXO--XXX-OXX-O-OXXO-XOOXOXX-OOX-OX-X-X	X-OX-X-XOXOXX-OO-OXXO-XOXX-OXX-O-XOXO--XOOXXOXXOOOO--OXOOX-OX-XO	16	6	false
XO-OOOX--O-XX-XOX---O-OXOOOOO-OX--XOOO-XXO-XOO--OXXX--OXX-X-O---	-XOOO-OXOX-XX-O-XO-O---XXO-OOOOOX-OOOX----OOX-OXXO--XXXO---O-X-X	16	13	false
O--OXXOOXX-O--XOX-X-XX-X---XXOO-XOOXXXXX-O-OXX-XOOOO-O-XOXO----X	XXO-OOOOXO-XO---O-OXOOX-O-OOOO--XX-OOXX---O-X-XX-O--XXXOXOO-O-XX	16	13	false
XOOOO-OOOXO-XXX-O--O-OO-O-OOXOOOO--OX--XX-O-O--X-OO---XOOXOXOO--	-OXXO--O-X--OOXOO---OOX-O-OXX-XOX--OOO-OOOO-O-OOXO----XOO-XOOOOX	16	11	false
XO-XXOOXXOOX-O-OOOOXOXOXO-OOOX---XXOOOXXO--OOOOX-X-O-OOOOOX-XXX-	OOXX-X-XXXX-O-OX-XXXO--OOOOXXXX-O-XXXX-OXXOOXXXOX-X-OXXOOXO-OOX-	16	5	false
O-OXXOXOXXX--OXO--O-XXOOXOOOXX-XOXXOX--X-O--O---OXOXOOXX-XO--O--	OXOXXO-OOXO--XXXOOXX-O--X-XXOOOXX--XOXXO---O--O-XXOOXOXO--O--OX-	16	7	false
XXXX-OOXXX-X-X-OXOO-XXX--XXOOXX-X-XOOOXO-XOX-X--XXX-O-O-XXXO----	XXXX-OOXXX-X-X-OXOO-XXX--XXOOXX-X-XOOOXO-XOX-X--XXX-O-O-XXXO----	16	4	false
XOO-XX-OXXX-XXXX-OO--OOOXXXXX-OX-XXXXX--X-O--OOOXOXX-O-XXX-O-O--	--O-O-XXX-O-XXOXOOO--O-X--XXXXX-XO-XXXXXOOO--OO-XXXX-XXXO-XX-OOX	16	11	false
XOOXOXO--O--OOOOXXXX--OXXX-XOXXO-XXXXX--OXX--OOXOX-O-OXOO-OX-OO-	X-XX-OOOOOXXXXX-O-X-XX-OX-XXX-OXOO-OX---XO-XXOOOOOOX-OXO-OXO-XO-	16	5	false
OO-O-OXX----X--XX-OOOX--XO-XOOOX-O-OX--OOOXX-OXOX--X--XO-O-X----	XX-X-XOO----O--OO-XXXO--OX-OXXXO-X-XO--XXXOO-XOXO--O--OX-X-O----	16	0	false
XOOOOO-OX---OXOXO-OOOXOO-XOXXXO--XOXX-XOX-OXXX-OO-OOX-XOOOOOX--X	XOX-XXXO-XXXO-O-XOOO-O--XXXOOOOOX-XOOOXXX-XXXXXXX--OO--XOOX--OXX	16	14	false
-OXOOXOXX---X-OO--XOO--OX-OXXO-XX-XXOX-XO-O---OXO-XXOOOOXXXO----	-OXXXOOX-OO---OO-O-XO--X-O-OXOXOOX-XXO-OXXOXOX-XX------OXOOXX-X-	16	7	false
-X-XXOOXXX--O--O-X-XOXO---XXOOXOOO-XO-XXOOX-O-OXOXOXX--XOO--XX--	-O-OOXXOOO--X--X-O-OXOX---OOXXOXXX-OX-OOXXO-X-XOXOXOO--OXX--OO--	16	1	false
OXX-OXXOXXX-X--OXOOXOOOX-XOXOOOXXO-OX---XOOX-OOOOO-O--XXOXOOXO-O	OXXO-XXOO--X-XXXXOOOXOOXXOOOXOX----XO-OXOOO-XOOXXX--O-OOO-OXOOXO	16	3	false
OOXOXXO-O--X--O-O-X--O-XX--XXX-O-OOXXO-XXO-O--OOO-XOOOO-OO--XO--	XXOXOOX-X--O--X-X-O--X-OO--OOO-X-XXOOX-OOX-X--XXX-OXXXX-XX--OX--	16	5	false
XO-XXXOOX---O-O--O-O-XXXOX-OOX---O-OX-OOOOXXXXOX-OOX--OOOOOXX--X	O-X-OXOXOOX-OOO-X-XX-X--XO-OXX-XX-OOOXXX-----XOOO-OXOOOOXX-O-O-O	16	0	false
OOXXXXOOX-OOX-O--XO-XOXXOXOOO-X-XOOOOO-XO--X-O-XXO-XOX-XOXXO-X-X	O-O-XOOXO-OXO-XOO-X-O--XO-XXXXXO-O-XXXOXOOXO-XO--X-OXX-OXXOOOOXX	16	13	false
-O--XXXXOOX--XXO-XOOX--OXOOXOX-OOOXOXXOXX-OOO-OO--OX---O-O--OO--	OOOO--X-XOO--OXXX--OXXO-X-OXOXXOOXOOXOXXXX-XXX-OX---OX----XX--X-	16	11	false
-OXXOOX-XX-OXOXOOXOOOOX-XXOXXX-X-OOXOXOXX-OOXOX-OXOXOXXXOO--OX--	OO--OX--OXOXOXXXX-OOXOX--OOXOXOXXXOXXX-XOXOOOOX-XX-OXOXO-OXXOOX-	16	11	false
XOO---OXO-O-XX-OO--O-X-OXO-XXO-OOXXXXX-X--OOXOXOX--OXXOXO---O-X-	-X-O---OXOXXO--XOXOXOO--X-XXXXXOO-OXX-OXO-X-O--OO-XX-O-OXO---OOX	16	10	false
XX-X-O-XXXO-O-X-XX-X-OX-XOOXX-XX-OXOO-OX----OO--XOXOOOOOOX--XX--	XXXX--XOXXXOO-OX-O-OX-X-X-XXO-O--O-XOOOXO-O--OOX-XXXO-O-X--XX-O-	16	4	false
O--OXX-OXO--OXOO--XO-XOX-XOOOOXOX-XXXX--XXXO--OX-X-XO-OOOXX---O-	-XO-XOXXXXX-OXX----OXOOO-X-OX-XO-OXOXX-XO-OOXO--OOO-O-X-X-OO--OX	16	11	false
XO-X-XOXX--XX---XXXXO--XOOOXXX-O--OOOOOX-OX---OXX-XOX-OXO-X-XOX-	OX--OXXX--O-OX-OXXXOOX---O-OXXXXXX-OXOX-O--OX--XXOOO---O-XXXOX-X	16	14	false
X-O-XO-XXOOXOX-OXXXOOO-O-OOXO-OOX-XXX--OX-X--OO-X--XXXO-O---O---	OXXX-XXX----OXO---XXOXOO-X-XXOX-OX-XOOOX-XO--OXO-OO-O------OOOOX	16	10	false
XOO-OX-XOXX-O-OX-O-O-X--XX-OXX-XOOXOO-XOO-XXOOXOO-OXXOXXO-X-----	X-O-----X-XOOXOOX-OOXXOXXXOXX-OXOO-XOO-O-X-X-O--XOO-X-XOOXX-XO-O	16	4	false
-XOOO-XXOO-X----OOO-XOX--XXXXO--O--XOO--O-OOX---XX---OXOOOO-O---	-XX-XXOXOXXO--OXX-XO-X-XXO-OOX--X-OOXO-X--XXX-X-O-O---O-O-----X-	16	8	false
OX-XXXOOXOO--XOOXO-OXO-XOXXXOXOXOXXOO-XOX-X-OX-X--XX-OOOXOXXX-X-	XXOOXOX-XX-XO-XOOOXO-OX-O-OXXX-OO-XOX-OO-X-OOOOOOXXOO--XXOOXXO-O	16	1	false
O-O--O-X-XO-XX-OOXXXOOOOOX-OX-XOX--XXO-OXXOXOO-XO-XXXO-O-XXXX-X-	-OXXOO-OX-X-XXX-XXO--XOOXXXXOX--XXOXXOX--OOO-OXOX---XO---OXOOOOX	16	13	false
-OOOOOXO-XOO-XXOXOX--XOO-O-OOOO--X-XX-OO-X-OO---O-OOXX-XXXXOX---	-X-O-OOO---OOOXX-X--OXXOXXOXO--OOOOXO-OOXO---XOOX-XXOOXOXO---X--	16	7	false
O-OXOOOXXOOO-OOXXXXO-X-OXXXOXOOO---XOX-----O-XXXOO-XXX-OOX-X---O	OX-X---OOO-XXX-O---O-XXX---XOX--XXXOXOOOXXXO-X-OXOOO-OOXO-OXOOOX	16	11	false
X-OO--XOOO-OXOXO--XOO-O-OXXOOOO--OXXXOXO--OXOXOOO-XXOO-XX-XOX---	---XOX-XX-OOXX-OOOXOXO--OXOXXXO--OOOOXXO-O-OOX--OXOXO-OOOX--OO-X	16	12	false
XX--OOXXOOOO-OXXOO-XOXXX-X-XXOOO--XXOXO-O-XOX--X-XXO---XXXOXO-O-	-OO-XOOOX--XXOOO---OXOXXX-OXOX-XOXXOOOX-XOOO--X-OO--OXXOO-X--XXO	16	8	false
O----OOXO---O-XOOO---O-OOX-OOXOOOX-OXOXX-O-X--OXX--XX-OOXO--OXO-	-OXO--OXOO-XX--XXO--X-O-XXOXO-XOOOXOO-XOO-O---OOOX-O---OXOO----O	16	0	false
OX-XX-OX--X-OO-X-X--X-XXX--OOO-OOX-OOX---OXX--XOXXO--OX-O-XOO---	XO-OO-XO--O-XX-O-O--O-OOO--XXX-XXO-XXO---XOO--OXOOX--XO-X-OXX---	16	4	false
X-OOOX-OOX--X-XOX-X---XOXO-XX--O-OXOXXXXOO-O-O-OX-XXO-OX-XOOX-O-	OOOOXOX--XX-X-OOX---XO--OX-XX-OXO--XOOXOO-X-X-XO-X-OOO-XXOXX-OX-	16	10	false
XXOXXX-XO-O-X--XX-XX-OX-OXXXXX-OOXOOX-XXXO-OO-XOOO--O-O-O----O--	O-OOOXOOO--O-X-X-OX-OO-OX-OOOOOXOO-OXXOXXO-XX-XO-X-X--XX--X----X	16	10	false
O-X--XXXXO-OX-XXXXOXOXXOXX-OO-OXXX-XOOX-O-OX---XOXXOX-OOX-XX---O	OOXO-OXXOOOXO-X-O-O-X----OXXX-O--XOXOOXOO-X--XOO-XOOO-O-XOOOOXXO	16	6	false
OXO-XO-XXOXOXOO--OXO-X-OX--XXOXOO-OOXOOOXO--OOXO-OO-----XXOO-X-X	XOX-OX-OOXOXOXX--XOX-O-XO--OOXOXX-XXOXXXOX--XXOX-XX-----OOXX-O-O	16	0	false
XXXX-XOXXXX-OXOXXO-X--OOX-XOXO-OXX-OX----XOXOOXXXOOOOOOOOXO-X--X	OOXX-OXOXXX--OX-OO-X-XX--X-OOXXOO-OXXOX-OO-O-XXXOOX-OOXOOOOOO-OX	16	8	false
XOOXXOXXO-O-O-OOOX-XOX-O--OXOX---OXOXXX-XXOO--X-OO-XX-OXOOOO-X-O	OOXOOXXOXX-X-X-XX-OXO-OX--OXOX---OOOXOX--O--XXOOOX-OO-XXX-O-XXXX	16	15	false
XX-XOOOX-OOOOXO-OXXXXX-OXXXXO-XXXX-XOOXX-OO-X--OX--OX-O-XX--OO-X	OO-OOX-OO-XOOOXO--X-OOX--X-OOOXOXOOXXOXXX--X-OOX-X-OO-XXO-XOOX-O	16	5	false
X-O---XXO-O---O-XX-XXO-X-XXXOO--OXXXXX-OOOX-OO---X--XX-XXXO----O	X-OO-XOXXXOXXX--O-XXX-OO---XXX---XOXOX---XOXOO--------OXOX-O-X-X	16	13	false
XO--X-O---XX--XX-----XXOOXOXO---OOXOO-OOXX-XXXOXX--O-OO-OOXOO---	-OX-XO--XOO-XXX---O--OX-O--XXO-X-O-OXOXX-O-XO--OX--OXO-XO--XXOOX	16	14	false
O--O--XX--XOO-XOX-OX-XXO--XOOXXO-OXOOOOOOO-OXX--XOOX--OOXOXXOX--	-X-XXXXO-X-XOOOOO-OXOO--X-OXX-X-OOXXXOXXOX-OOXO-XXXX----OOX--O-X	16	11	false
XO-OX-X-XXOX-OX-OOOOXOX-O-XOO-OXXO-XX-OOOX-X-XXOO-OO-XOO--X-X---	-OOXOOXX--XO-OXOXO--XOO--OXXOOXOX--XOX-X-XX--OO--OXOOXXX-OOOX---	16	5	false
X---XX---OX--O-O---X----X-OXX--O-XOOX-XXXOOX-XOOOO-OXOO--X------	O---OO---XO--X-X---O----O-XOO--X-OXXO-OOOXXO-OXXXX-XOXX--O------	16	1	false
OX-OOO-X-OX-XX-XOOX-OX-OXOXOOOX-O--XOXOO-O-XOOOXX-XX-O-XX-OXO-X-	XXO-OXX----XOO-XOXXOXOO-OXOOOO-OO--OXXXX-XXX--XOXOOO-O--O-OXO-XX	16	15	false
XO--OOXXX-XO-XOXXX-O-------OO-O-XO-XOOXO-OX-O---OXXOXOXXOOO-X--X	OOO-X--XOXXOXOXX-OX-O---XO-XOOXO---OO-O-XX-O----X-XO-XOXXO--OOXX	16	11	false
OX-XO-X-O-XXX--X-X-XO-XXOXOOOXXO-XOXO-XOXO---OOXO-O---XOOOX--X--	XO-OX-O-X-OOO--O-O-OX-OOXOXXXOOX-OXOX-OXOX---XXOX-X---OXXXO--O--	16	0	false
O-O-XOXOXO-OXXXO-XOX-O-X-OXXO-OOX-XXXXOXXXX--O---XO--XXXO--X---X	OXOX-O-OOXXXO-OXX-O-XOX-OO-OXXO-XOXXXX-X--O--XXXXXX--OX-X---X--O	16	3	false
O-OOOX-X--OOXXOO--OOXOOO-X-XX-X-XXOXO-X-OOXOXOXX---OOXOXOXXXX---	O-OOOX-X--OOXXOO--OOXOOO-X-XX-X-XXOXO-X-OOXOXOXX---OOXOXOXXXX---	16	6	false
O-XXOX-O-X-O-O-OOOOO--XOXXOOO---XX-XO-O-XOXO-X-XXOO-XOXXXOX-OO--	XOX-OO--XOO-XOXXXOXO-X-XXX-XO-O-XXOOO---OOOO--XO-X-O-O-OO-XXOX-O	16	5	false
OXX-X-XXO--X-X-X-O-O--O-XXOOXOOOXOOXXOOO-OXXXOOOXXXOO-OOOXOX-OX-	-OOOO-XXXOOOOO-XO-OOO-X--OXXX--XXOXXOOX-OXXOO--XXXOOXO-XOX-XX-OO	16	2	false
X-X-X--OXXOXX--OX--OOO-X-OXXOX-XX--XX--O--XXXXXOO--X-O-XXXX-XXX-	-XOOXXOOX-X-----XOX-XO--X-XXOOXX-XXXXOX-X-X-X-OXX---O-X-XO-X-XXX	16	14	false
---XXOXOX-OOX-X--OX-O---XOOXX-XXXX-XXXXOXOXX--O--X-OXOOOX--X----	---XXOXOX-OOX-X--OX-O---XOOXX-XXXX-XXXXOXOXX--O--X-OXOOOX--X----	16	6	false
O--X-OOXOO-----X-OO-XO--OO-OXX-XOOOXO-OXOX-O-X-XO-XXXOOX-OO-XO--	XX-XXXX-O---O-O-O-OX-XOO--XXO-XXX--OXOX---O-O-XO-OOOOX-OOO-OOOO-	16	1	false
OXO-X-X-O-OOX-XOXO-O---XOOOOOO-OOOXXX-XXOOOXOXX-X-OO-XXX-O--XX--	-XOOOXOOO-OOOO-X-OOXO-OO-OXXOOO-X-OXO-XXXXX-O----XXX--XX-X-XOXO-	16	5	false
OO-O-XX-XXOOO--OOOO-OX-OOXOXOOOOO--XX-XOOOOO--OXOOO--X-OXX-OXO--	OXXXXXOXOXX-OXOX-XX-XXX-X-XOO-XXO--OXXX-XO--XO-O--XOX--O-XOXXXX-	16	10	false
X-XXXXOOOXOOXX--XX-XXO-X--OOXOXX-OXXX-X-OXX-XO-XO-X---OXXOOOXO--	X-XXXXOOOXOOXX--XX-XXO-X--OOXOXX-OXXX-X-OXX-XO-XO-X---OXXOOOXO--	16	2	false
XOXXOXXOX--XXOXXOO-OOXOXOOOOOO-XXXXOX-XXOXOO--XOX-OXOO--X-X-O---	OOXXOXOOX-XXOO--O--XOXXOOOXXXXO-XOXXO-XXOXOX--X-OOX-OO--XOOOOX--	16	4	false
O--OO--XXOO--X-X--OOOO-OXOXXO-OXOOOOXOXOOX-XX---O-O-X--OXO-O-X--	XXOXO-O----OX----XO-O--XO-OOXXX-O-OXOX-O-OOXO-O--O-OOX-OOX-XOOOX	16	12	false
XXXX-X-O-OOOXOO-XXOO--XOXOXXOOOOOO-XX-OO-XOXX--OX--OXOXOO-OX-OO-	-OO-XO-OOXOXO--XO--XXOX-OO-XX-OOOOOOXXOXOX--OOXX-OOXOOO-O-X-XXXX	16	15	false
X-OXOO-O-XOO-O-O-OXOOX-XO-XXOXXOXX-OO-O----OOOO-OOXXXO-OO--X-O--	OO-XO--X-O-X-OX--X--XXOOXXOOXOOX-XOOOO-OOOO-XXOO--OOX----O--OXOO	16	6	false
O-XO-X-XO-XO--X-OO-XX--X-XXXOX---X-OXO-XXXXXXOOXOO-X--OXOX-X--X-	-XXX-X-XXOO---X---OOX--X--XXOX--XXXOXXOO--X-X-XXXOXXXO--OOX--OOO	16	3	false
X-OOXOXXXOO--XX-OO-------XXXOX-O-X-OX-X-OOXOX-XXX--O-XOOOOOO-O--	X--O-XO-XX--XXO-OX-X--XOX--OXX--O--XOOOOOO-X-X-O-OOXXO-OXXO--OXO	16	8	false
XOX-XOOX-X--XXXOO-XOOO---XXOO-O--XOXXOXX---XO--XOO-XXOXOXXXOXX--	XXXOXX--OO-XXOXO---XO--X-XOXXOXX-XXOO-O-O-XOOO---X--XXXOXOX-XOOX	16	13	false
-O-XOXXXOOXXXX-O-X--OX-OXOXOO--XOOOXX-XXXOO---OOXXX-O--O-O-XOO--	-XXOOXXO--XO---OX----OOOXX-OXXOXO--OX-OO-OXXO-O-XOXXXOXX-OOXO-X-	16	9	false
XO-X-XOO-XX--O-OXO----OO-OOXXX-O-OXXXX--XOX-XXOOOOOOXOOXO-X-O-O-	X-O-X-X-XXXXOXXOOXO-OOXX-XOOOO---XXOOO-XOX----XX-OO--X-XOX-O-OXX	16	14	false
XXO-OX-OOO-XOXXO-O--O--XO-OOX-XOX-OXOX-XXX--XOXXX-XOXXO-XXXX---O	OOXOXX-O-X-X-XO-XX--XOX-OOOXOXX--X-OX-OXO--OO-XXXOO--X-XXO-OXXXX	16	15	false
XO-OXXXX-O---OO-X-OX-XO-X-XOXOOO-OXXXXOOOOXOXO-X--OOX-OOX--OXOO-	O-X-OO-O--XX--XX-XOOOX--XXXOXO-XOOOOO--OX-XOXOXOXX-XXXXO-XOXX--O	16	4	false
X--XX-OXX-OXOX----X-X----X-OOOXXOXXXX-OXXOXOOOXOXOX-XXX-XXO-XX--	O--OO-XOO-XOXO----O-O----O-XXXOOXOOOO-XOOXOXXXOXOXO-OOO-OOX-OO--	16	1	false
-X-O-XOXO-XOOO-XX-O--OXXXXOOOX--O--XXXOOXOXOO-OO--OXOXOOXX-O--X-	OO-X--O---XOXOXXOXOXX-XXX--OOOXXOOXXXO--O-X--XOOX-OXXX-O-O-X-OXO	16	10	false
XXO---XOX--OXXOO---OOO-X-OXXXXOOXXXXOOOX-X-XO-XO---XOXOXOOO-OX--	OX---OXXOOXXO--XX-OOO---OOXXXXO-XOOOXXXXOX-OX-X-XOXOX-----XO-OOO	16	1	false
XOX--OXXXXO--XXXOOO---X--OXXX-XO---XOXO--XO-XO-XOOXX---OXO--XX-O	OXO--XOOOOX--OOOXXX---O--XOOO-OX---OXOX--OX-OX-OXXOO---XOX--OO-X	16	8	false
OOXX-OOOXXXX-OOXO-OO--X-O-XXOX-X-OXOX-OXO--XOXXOX--XXOXXOOOOOO-O	OXO-OOXOO--O--XOO--XXOXXOXXOXOXXOXOXO---OOX-X-OO-XXO-XOOOXOXX-XO	16	6	false
